0.000087 0.000000
0.003119 46208854134155176000000000000000000000000.000000
0.006152 272567611623495690000000000000000000000000.000000
0.009184 130144167849866990000000000000000000000000.000000
0.012217 26901308438240692000000000000000000000000.000000
0.015249 39422938492076446000000000000000000000000.000000
0.018282 0.000000
0.021314 43785312833412781000000000000000000000000.000000
0.024347 0.000000
0.027379 0.000000
0.030411 0.000000
0.033444 21892656416706391000000000000000000000000.000000
0.036476 0.000000
0.039509 0.000000
0.042541 0.000000
0.045574 0.000000
0.048606 0.000000
0.051639 0.000000
0.054671 0.000000
0.057704 0.000000
0.060736 0.000000
0.063769 0.000000
0.066801 0.000000
0.069833 0.000000
0.072866 0.000000
0.075898 0.000000
0.078931 0.000000
0.081963 0.000000
0.084996 0.000000
0.088028 0.000000
0.091061 0.000000
0.094093 0.000000
0.097126 0.000000
0.100158 0.000000
0.103190 0.000000
0.106223 0.000000
0.109255 0.000000
0.112288 0.000000
0.115320 0.000000
0.118353 0.000000
0.121385 0.000000
0.124418 0.000000
0.127450 0.000000
0.130483 0.000000
0.133515 0.000000
0.136547 0.000000
0.139580 0.000000
0.142612 0.000000
0.145645 0.000000
0.148677 0.000000
