10 955043047674589670000000000000000000000.000000 -163589890257661730000000000000000000000.000000 1863201221658245800000000000000.000000 -68516333274526528000000000000.000000 1218113237731335600000000000000.000000 418397663455959910000000000000.000000 1015888816063605100000000000000.000000 1151276702392374300000000000000.000000 428 1813106183947534300000000000000000000000000000000.000000
11 970252482481663150000000000000000000000.000000 -187833494595240720000000000000000000000.000000 2868848731686668700000000000000.000000 -92138570802512083000000000000.000000 2942372743210272800000000000000.000000 848370715039335340000000000000.000000 -963420837228799680000000000000.000000 1213809714937348600000000000000.000000 420 1782205447308265300000000000000000000000000000000.000000
12 932819051992222280000000000000000000000.000000 -231075525748729860000000000000000000000.000000 2817091287236073700000000000000.000000 -95729240331586775000000000000.000000 2395815434834958400000000000000.000000 1160710719308812800000000000000.000000 -1707715625951289000000000000000.000000 1690735907944153600000000000000.000000 423 1776161234092885700000000000000000000000000000000.000000
13 905479515798794070000000000000000000000.000000 -269188809506492690000000000000000000000.000000 2596639090957649100000000000000.000000 -109217569460581910000000000000.000000 1031398051979250500000000000000.000000 1635454360060492400000000000000.000000 -813592131387553870000000000000.000000 1909897026140402300000000000000.000000 434 1753985768298067000000000000000000000000000000000.000000
14 882491242657855200000000000000000000000.000000 -294296396559005410000000000000000000000.000000 2702122933109217500000000000000.000000 -110698109697783160000000000000.000000 -85998750500129290000000000000.000000 1605933588147078800000000000000.000000 -1855942628158159200000000000000.000000 1430072895337038800000000000000.000000 428 1746969383439009000000000000000000000000000000000.000000
15 855823232772288060000000000000000000000.000000 -327593701195341160000000000000000000000.000000 3067188639093194200000000000000.000000 -119319803530402040000000000000.000000 -478339511547596430000000000000.000000 1237340551011286100000000000000.000000 372753551220486060000000000000.000000 1066776099767727500000000000000.000000 440 1737502543463113500000000000000000000000000000000.000000
16 809135882080872520000000000000000000000.000000 -380715523346566490000000000000000000000.000000 3481986634517365800000000000000.000000 -168881040084586310000000000000.000000 976910763170452440000000000000.000000 1553826081798588400000000000000.000000 -2008435111793926800000000000000.000000 704184071642983800000000000000.000000 442 1704112513389157300000000000000000000000000000000.000000
17 786848579316118970000000000000000000000.000000 -420174474787326300000000000000000000000.000000 3415236579354657500000000000000.000000 -183012352323583640000000000000.000000 1561998401574828500000000000000.000000 1610844411070455700000000000000.000000 484510466190871340000000000000.000000 809558479886634760000000000000.000000 442 1668393397941644300000000000000000000000000000000.000000
18 780784228297490260000000000000000000000.000000 -429151564771685550000000000000000000000.000000 3141224392884035000000000000000.000000 -187057730398439450000000000000.000000 2142248269754155300000000000000.000000 1450317446072204600000000000000.000000 -150278281340887360000000000000.000000 910737046952598430000000000000.000000 445 1664752305643223300000000000000000000000000000000.000000
19 769894378440412900000000000000000000000.000000 -444844125240661260000000000000000000000.000000 3374103022522175600000000000000.000000 -190425163912037950000000000000.000000 2999611275992460800000000000000.000000 1414907487479576500000000000000.000000 716759322969474040000000000000.000000 894389299157041590000000000000.000000 436 1661194958467665800000000000000000000000000000000.000000
20 717272468005852930000000000000000000000.000000 -505649134051493250000000000000000000000.000000 3304630662011460900000000000000.000000 -191791564367957750000000000000.000000 2537850683690669300000000000000.000000 1076063005531056100000000000000.000000 2194488299540046700000000000000.000000 1681380789449419600000000000000.000000 439 1627988196706063700000000000000000000000000000000.000000
21 700849529788387300000000000000000000000.000000 -539142163741868460000000000000000000000.000000 3636894531191456300000000000000.000000 -195703234099169360000000000000.000000 -254366332018168060000000000000.000000 1349383318892745100000000000000.000000 142814322269710520000000000000.000000 1927203922506547800000000000000.000000 436 1595921096833866800000000000000000000000000000000.000000
22 673727967914669400000000000000000000000.000000 -568943368365052960000000000000000000000.000000 2727893840802717400000000000000.000000 -195986115922849620000000000000.000000 556456518231549010000000000000.000000 1333554057757639200000000000000.000000 1090113305248811800000000000000.000000 2179174491721369100000000000000.000000 439 1578662319339349800000000000000000000000000000000.000000
23 580781068422256030000000000000000000000.000000 -664150658339711760000000000000000000000.000000 3098980585259784900000000000000.000000 -211971311973587970000000000000.000000 1276391591279053600000000000000.000000 39574404074211099000000000000.000000 447768412264916050000000000000.000000 948106382588574440000000000000.000000 424 1523354127326330000000000000000000000000000000000.000000
24 540823315621423030000000000000000000000.000000 -706706849836095470000000000000000000000.000000 3028336136061380100000000000000.000000 -232004399305569580000000000000.000000 2755886403224399200000000000000.000000 479810582397017450000000000000.000000 -48440669689330421000000000000.000000 942256244249693940000000000000.000000 414 1509028856526907600000000000000000000000000000000.000000
25 523060470995487030000000000000000000000.000000 -729376212265645310000000000000000000000.000000 2915856274687040000000000000000.000000 -249047037032810310000000000000.000000 558915781540725570000000000000.000000 638355852468176170000000000000.000000 -1149345550257477000000000000000.000000 913274203715788760000000000000.000000 406 1502035531919073000000000000000000000000000000000.000000
26 520777354819372220000000000000000000000.000000 -736083596301643040000000000000000000000.000000 2955258835676589700000000000000.000000 -268993054734437690000000000000.000000 408306226750469010000000000000.000000 577083273515191730000000000000.000000 -933174885362157560000000000000.000000 925530210413596330000000000000.000000 418 1475794179724350600000000000000000000000000000000.000000
27 493517393462544790000000000000000000000.000000 -764846635738127670000000000000000000000.000000 2272416693528112800000000000000.000000 -276064380610492930000000000000.000000 -1944612450702934700000000000000.000000 337743364906884110000000000000.000000 999311938419553620000000000000.000000 629384453431339930000000000000.000000 419 1457684600329435900000000000000000000000000000000.000000
28 474585957863216810000000000000000000000.000000 -784352341692523040000000000000000000000.000000 2277677792005987200000000000000.000000 -276461456883264550000000000000.000000 -754206021574458100000000000000.000000 197381653687311530000000000000.000000 -2330087600245754400000000000000.000000 674864715160436490000000000000.000000 410 1444951700561856500000000000000000000000000000000.000000
29 441977487710381120000000000000000000000.000000 -818030736115041900000000000000000000000.000000 2344174115914293900000000000000.000000 -299726405330692960000000000000.000000 1385922597064816300000000000000.000000 -250780625737730750000000000000.000000 -1214918616167389900000000000000.000000 561753855318971340000000000000.000000 400 1421305233478475900000000000000000000000000000000.000000
30 410783739045029490000000000000000000000.000000 -852692160135741630000000000000000000000.000000 1963410569933353900000000000000.000000 -303448261080752090000000000000.000000 -421002250131685550000000000000.000000 -506708985030303080000000000000.000000 1246288518525215200000000000000.000000 399947053196737170000000000000.000000 390 1391614553179715800000000000000000000000000000000.000000
31 402632604998373180000000000000000000000.000000 -866121119270450120000000000000000000000.000000 2384544732201310700000000000000.000000 -310711391441898130000000000000.000000 -886205981051744300000000000000.000000 -99865425613582424000000000000.000000 593160160434014430000000000000.000000 372205113755056370000000000000.000000 386 1386614119756550400000000000000000000000000000000.000000
32 344346606937821850000000000000000000000.000000 -925961882571035410000000000000000000000.000000 2388040617890325900000000000000.000000 -316731066742357460000000000000.000000 -733504523374683970000000000000.000000 244914384632391680000000000000.000000 -211725257833518300000000000000.000000 936929952017554680000000000000.000000 378 1365365918800396400000000000000000000000000000000.000000
33 311099829164899850000000000000000000000.000000 -961058760392604900000000000000000000000.000000 2181858363404812000000000000000.000000 -317466303652056980000000000000.000000 -840481013792590850000000000000.000000 402623414500161790000000000000.000000 -151414866591928820000000000000.000000 901500248822974020000000000000.000000 370 1356617587704722800000000000000000000000000000000.000000
34 307724593849305700000000000000000000000.000000 -967087273673988560000000000000000000000.000000 2380546257954677900000000000000.000000 -320101678756238220000000000000.000000 -103822631008037710000000000000.000000 349677506010887170000000000000.000000 -441181326374827680000000000000.000000 1053551664761859000000000000000.000000 374 1354903846929599400000000000000000000000000000000.000000
35 299905665576842750000000000000000000000.000000 -975353297087823920000000000000000000000.000000 2127377144399047600000000000000.000000 -325751976545112610000000000000.000000 511474040568847330000000000000.000000 438361694143320310000000000000.000000 80054946369693260000000000000.000000 1103945929210527500000000000000.000000 367 1339813946747508900000000000000000000000000000000.000000
36 278126455362418520000000000000000000000.000000 -997794830560725040000000000000000000000.000000 1989267544399452600000000000000.000000 -339859487475214970000000000000.000000 736322820928743420000000000000.000000 102827836621992610000000000000.000000 128898521293492250000000000000.000000 656475333785640740000000000000.000000 358 1320355949504745600000000000000000000000000000000.000000
37 275618579543031400000000000000000000000.000000 -1000761409562685800000000000000000000000.000000 1775748514703297600000000000000.000000 -399787202656656430000000000000.000000 -148497151806916420000000000000.000000 96965319203069651000000000000.000000 23811861923806168000000000000.000000 735056910131751760000000000000.000000 352 1286468303483338800000000000000000000000000000000.000000
38 270505470498057530000000000000000000000.000000 -1006274387305471600000000000000000000000.000000 1543559291245510400000000000000.000000 -446250374203893880000000000000.000000 826687494572027510000000000000.000000 186945682793817320000000000000.000000 -904490533950156960000000000000.000000 692077752035231870000000000000.000000 345 1264340171888400000000000000000000000000000000000.000000
39 253136170741192490000000000000000000000.000000 -1024439886951706900000000000000000000000.000000 1494698680935829200000000000000.000000 -532755692509700000000000000000.000000 -137224373260796910000000000000.000000 299268535846284750000000000000.000000 238865093283555770000000000000.000000 459203329047718030000000000000.000000 336 1225558897817915000000000000000000000000000000000.000000
40 244330031183160510000000000000000000000.000000 -1033384765748483500000000000000000000000.000000 1443844474497925800000000000000.000000 -543571877775703410000000000000.000000 -1453601117973492600000000000000.000000 296292779023681950000000000000.000000 617143882737177690000000000000.000000 309451638445426720000000000000.000000 328 1221205365126435800000000000000000000000000000000.000000
41 230290667038359100000000000000000000000.000000 -1048315172933991400000000000000000000000.000000 1626625932677244400000000000000.000000 -553789149531223150000000000000.000000 561090700712243300000000000000.000000 583141994784672820000000000000.000000 -128873043097602620000000000000.000000 350847580801375500000000000000.000000 325 1217768173996726200000000000000000000000000000000.000000
42 216274857718406440000000000000000000000.000000 -1064037795861129200000000000000000000000.000000 1793907122288141700000000000000.000000 -580840916433381390000000000000.000000 538954453794031710000000000000.000000 828855782379307650000000000000.000000 -819552488469435410000000000000.000000 539284186718196670000000000000.000000 326 1200943900183154300000000000000000000000000000000.000000
43 214183544845748470000000000000000000000.000000 -1067190212801780700000000000000000000000.000000 1907295345179616600000000000000.000000 -644221100192808140000000000000.000000 -1268694896267231000000000000000.000000 768005932655110670000000000000.000000 -624801425438114390000000000000.000000 539516645859462690000000000000.000000 322 1176474546240330600000000000000000000000000000000.000000
44 212530188274986750000000000000000000000.000000 -1069297998089156900000000000000000000000.000000 1582748670237685900000000000000.000000 -652102576980019800000000000000.000000 981588063847024810000000000000.000000 709515747931298390000000000000.000000 -451215484992845960000000000000.000000 559555982792565660000000000000.000000 318 1167396089442933600000000000000000000000000000000.000000
45 212366777391328820000000000000000000000.000000 -1071902329760746900000000000000000000000.000000 1570747748330559900000000000000.000000 -723933899443931140000000000000.000000 1210005081378315400000000000000.000000 725570859032536800000000000000.000000 -1815458781048288500000000000000.000000 730282516049431740000000000000.000000 320 1128253133537471900000000000000000000000000000000.000000
46 182347316517025760000000000000000000000.000000 -1105481668669494900000000000000000000000.000000 1736518262057752700000000000000.000000 -725128632660385850000000000000.000000 384580761958701040000000000000.000000 1184788642785507700000000000000.000000 -1668993975446997700000000000000.000000 433765938524625160000000000000.000000 322 1123358291790960800000000000000000000000000000000.000000
47 158428738952665270000000000000000000000.000000 -1130089876630178500000000000000000000000.000000 1739714403814722500000000000000.000000 -736399142201857390000000000000.000000 212066286205991790000000000000.000000 1570257670067893700000000000000.000000 -1620259739921948400000000000000.000000 839898533858448310000000000000.000000 317 1114045591389031900000000000000000000000000000000.000000
48 155114848609624480000000000000000000000.000000 -1136714431461258900000000000000000000000.000000 1664615850977168600000000000000.000000 -743601813889567980000000000000.000000 -1567535826612618500000000000000.000000 1535704813572089900000000000000.000000 40249740588087740000000000000.000000 865826418313737000000000000000.000000 311 1110328036152343700000000000000000000000000000000.000000
49 131655743062298330000000000000000000000.000000 -1160657227295580600000000000000000000000.000000 1513630643049650000000000000000.000000 -768402504015690790000000000000.000000 -1797609544646340000000000000000.000000 1471405468719933700000000000000.000000 -205482725074105070000000000000.000000 689158189679577300000000000000.000000 324 1096525868946461200000000000000000000000000000000.000000
50 129646487257971230000000000000000000000.000000 -1163263625022992900000000000000000000000.000000 1371264638805505300000000000000.000000 -771623236646353630000000000000.000000 -887989933302255470000000000000.000000 1292371610041797600000000000000.000000 365810127174618790000000000000.000000 616561262397610140000000000000.000000 319 1081889891604240500000000000000000000000000000000.000000
51 119879307230133020000000000000000000000.000000 -1173124505818442800000000000000000000000.000000 1106548053060575900000000000000.000000 -775416010478212750000000000000.000000 -266756431538535940000000000000.000000 1344964513610083500000000000000.000000 674249774015964040000000000000.000000 395237627598544240000000000000.000000 312 1067764880881231500000000000000000000000000000000.000000
52 120824214426235010000000000000000000000.000000 -1173140598246397100000000000000000000000.000000 1166223471597612500000000000000.000000 -775600289844053330000000000000.000000 962375107868970050000000000000.000000 1342136837746740100000000000000.000000 559184583467687550000000000000.000000 391005711606514540000000000000.000000 311 1067283043000407200000000000000000000000000000000.000000
53 119723826764147720000000000000000000000.000000 -1175297807863549000000000000000000000000.000000 1430307929857821000000000000000.000000 -785232764686950640000000000000.000000 -61474198795709434000000000000.000000 1456141432037679000000000000000.000000 -327734560007965250000000000000.000000 321632830877223980000000000000.000000 307 1051836315773071300000000000000000000000000000000.000000
54 119158544185652890000000000000000000000.000000 -1176372148566680300000000000000000000000.000000 1345128407694847300000000000000.000000 -789494629453270510000000000000.000000 -223382652132745410000000000000.000000 1356365256398137000000000000000.000000 -753319612356664270000000000000.000000 346083862957757550000000000000.000000 305 1041518673896778000000000000000000000000000000000.000000
55 118530144424758520000000000000000000000.000000 -1177274027270262800000000000000000000000.000000 1207605435078488500000000000000.000000 -798132305089340740000000000000.000000 -466054721083184770000000000000.000000 1295300672963737700000000000000.000000 126766592896613060000000000000.000000 337641788754767250000000000000.000000 301 1026250360192064800000000000000000000000000000000.000000
56 110371259756007620000000000000000000000.000000 -1186369789464501300000000000000000000000.000000 1393604515018131800000000000000.000000 -808645093965827280000000000000.000000 -579775252208039640000000000000.000000 1112440310810978100000000000000.000000 162144026334219360000000000000.000000 176604761249758800000000000000.000000 297 1013312345558341200000000000000000000000000000000.000000
57 112043283351183750000000000000000000000.000000 -1188724098259183800000000000000000000000.000000 1634030590285149600000000000000.000000 -809661781917260510000000000000.000000 892439135613373690000000000000.000000 1102061566289117700000000000000.000000 -835067305864947290000000000000.000000 154860576377144570000000000000.000000 301 1006719541103332900000000000000000000000000000000.000000
58 111716801850861230000000000000000000000.000000 -1190374642269559000000000000000000000000.000000 1368686951169486200000000000000.000000 -809798910732066380000000000000.000000 1161887630429790300000000000000.000000 1176322500426226400000000000000.000000 -1412502177297052300000000000000.000000 173798872423571500000000000000.000000 307 998257642601802420000000000000000000000000000000.000000
59 111885242931988430000000000000000000000.000000 -1191891814641886200000000000000000000000.000000 1627538638936803100000000000000.000000 -810006868796366810000000000000.000000 641928694534299160000000000000.000000 1181075290879894900000000000000.000000 -475925745356173900000000000000.000000 197649606068589170000000000000.000000 305 997374070870718900000000000000000000000000000000.000000
60 111959371384882980000000000000000000000.000000 -1192720611147388800000000000000000000000.000000 1383103562539955800000000000000.000000 -810050933601450780000000000000.000000 1384315688520311400000000000000.000000 1206678824508056400000000000000.000000 -112949580822987910000000000000.000000 235391657832052540000000000000.000000 303 996323008893907880000000000000000000000000000000.000000
61 110409088015793600000000000000000000000.000000 -1194981692739687100000000000000000000000.000000 1424756101435455800000000000000.000000 -816612315220122300000000000000.000000 600020465855187070000000000000.000000 1194440373569918100000000000000.000000 -1270534395696317900000000000000.000000 218089701290388220000000000000.000000 298 987647499644202880000000000000000000000000000000.000000
62 108622100007059660000000000000000000000.000000 -1197929668151980900000000000000000000000.000000 1629724976400668300000000000000.000000 -817117112205351350000000000000.000000 14125465963425892000000000000.000000 1237606727378584600000000000000.000000 -1261651831497456200000000000000.000000 375380838410176350000000000000.000000 293 939695527771427380000000000000000000000000000000.000000
63 108700912912077190000000000000000000000.000000 -1198536843419558800000000000000000000000.000000 1506328915324339100000000000000.000000 -818078391625429350000000000000.000000 204263562854883740000000000000.000000 1213780891812828300000000000000.000000 -80182834209438086000000000000.000000 401859641653752970000000000000.000000 291 938892060070909030000000000000000000000000000000.000000
64 109636844304450100000000000000000000000.000000 -1198567072471305100000000000000000000000.000000 1588625848799008000000000000000.000000 -818781174521077580000000000000.000000 270139934558094650000000000000.000000 1207578035185946600000000000000.000000 -1498747851179655300000000000000.000000 395656785026871260000000000000.000000 290 938126216990807780000000000000000000000000000000.000000
65 109037294484419530000000000000000000000.000000 -1200788048380260800000000000000000000000.000000 1677225045129842200000000000000.000000 -831061549725459740000000000000.000000 759722002613611360000000000000.000000 1162979522897928500000000000000.000000 360425632737720430000000000000.000000 464525931562169030000000000000.000000 284 924541301625397940000000000000000000000000000000.000000
66 109521067645108850000000000000000000000.000000 -1201227675283361900000000000000000000000.000000 1770281411422030800000000000000.000000 -895497380918807750000000000000.000000 359596257919573570000000000000.000000 1081044049728934600000000000000.000000 -1031766881023873700000000000000.000000 476173767299782790000000000000.000000 280 903585601750550460000000000000000000000000000000.000000
67 86144051735295896000000000000000000000.000000 -1226435900840398900000000000000000000000.000000 1774248407201645200000000000000.000000 -1037249164694514000000000000000.000000 -83002726530846469000000000000.000000 1496244161740861800000000000000.000000 -550854142304943930000000000000.000000 159289466623590830000000000000.000000 271 859961674923164320000000000000000000000000000000.000000
68 81210444615166551000000000000000000000.000000 -1231943650408599000000000000000000000000.000000 1532914131193435800000000000000.000000 -1170953858303511100000000000000.000000 -274951982183737720000000000000.000000 1481623537096786300000000000000.000000 881732497764619840000000000000.000000 252866232193421810000000000000.000000 270 830471254700817340000000000000000000000000000000.000000
69 78024399352790012000000000000000000000.000000 -1235768160290881300000000000000000000000.000000 1475048637431082700000000000000.000000 -1251044864298108100000000000000.000000 -886864486269125730000000000000.000000 1573623867004995600000000000000.000000 141896813745113580000000000000.000000 164506158795587630000000000000.000000 260 810105411778314870000000000000000000000000000000.000000
70 76498181964845944000000000000000000000.000000 -1237713076007250300000000000000000000000.000000 1610734349778358000000000000000.000000 -1261082108728962500000000000000.000000 -231206211730142090000000000000.000000 1571558106686163500000000000000.000000 341859153413846100000000000000.000000 215504136022390250000000000000.000000 254 807032329878447290000000000000000000000000000000.000000
71 73947737862026679000000000000000000000.000000 -1240875768959903500000000000000000000000.000000 1591445912855565100000000000000.000000 -1338417917911105100000000000000.000000 -793975531908961890000000000000.000000 1621236544666427400000000000000.000000 276448403831905570000000000000.000000 310085072242919430000000000000.000000 247 790158294470130500000000000000000000000000000000.000000
72 72889580430077739000000000000000000000.000000 -1242164873793865200000000000000000000000.000000 1263857969008855500000000000000.000000 -1385597266215208700000000000000.000000 -146565878551973580000000000000.000000 1554953442588173700000000000000.000000 290060440755330120000000000000.000000 269250461702734630000000000000.000000 249 770626261683965980000000000000000000000000000000.000000
73 71675705004910526000000000000000000000.000000 -1244489931858178500000000000000000000000.000000 1464834979948450100000000000000.000000 -1407166861307136400000000000000.000000 -292690304535162540000000000000.000000 1691420482827970100000000000000.000000 831673964872545440000000000000.000000 360878889804773090000000000000.000000 239 761194618933622300000000000000000000000000000000.000000
74 68351686802178257000000000000000000000.000000 -1248190457672584000000000000000000000000.000000 1266605067344163500000000000000.000000 -1457355478322991000000000000000.000000 -439550229772900340000000000000.000000 1788507583098783000000000000000.000000 -131566069825655740000000000000.000000 340509109535332400000000000000.000000 231 740838485590581740000000000000000000000000000000.000000
75 68549440327150210000000000000000000000.000000 -1248961152382349600000000000000000000000.000000 1210585104179251300000000000000.000000 -1496582761462503700000000000000.000000 607402304794926790000000000000.000000 1784471265756080500000000000000.000000 -935489481528667060000000000000.000000 398935701566847910000000000000.000000 227 730991758318218370000000000000000000000000000000.000000
76 67843904775040001000000000000000000000.000000 -1250418502810068700000000000000000000000.000000 1462021005014485100000000000000.000000 -1522357463644347600000000000000.000000 -15355843916206560000000000000.000000 1729959863057689500000000000000.000000 -537906851480448040000000000000.000000 293606778395215500000000000000.000000 223 724895356113228550000000000000000000000000000000.000000
77 66897693060568061000000000000000000000.000000 -1252165024239928400000000000000000000000.000000 1481043440803522700000000000000.000000 -1695078059578311000000000000000.000000 517145564512274920000000000000.000000 1750985881252315000000000000000.000000 320146658806633380000000000000.000000 280460239440286260000000000000.000000 215 691489547972646160000000000000000000000000000000.000000
78 66852116253352270000000000000000000000.000000 -1253731528170086800000000000000000000000.000000 1454868787480221000000000000000.000000 -1696829713264891500000000000000.000000 997133921108647210000000000000.000000 1752491967581272500000000000000.000000 -54471623916799603000000000000.000000 296084743998110130000000000000.000000 210 688089981463353460000000000000000000000000000000.000000
79 66091788895277052000000000000000000000.000000 -1254318108310094500000000000000000000000.000000 1175679192601507500000000000000.000000 -1702186287793268500000000000000.000000 -44304451805406103000000000000.000000 1669812246250161700000000000000.000000 263838025867005720000000000000.000000 268917433250806030000000000000.000000 207 682220540678298530000000000000000000000000000000.000000
80 65234156448048508000000000000000000000.000000 -1255658954540521300000000000000000000000.000000 1046458567987250800000000000000.000000 -1782242272317793100000000000000.000000 219062501130039630000000000000.000000 1825683805929514100000000000000.000000 1045913530016219800000000000000.000000 102205730414536260000000000000.000000 213 667521451069572260000000000000000000000000000000.000000
81 64762958394151048000000000000000000000.000000 -1257301997116833100000000000000000000000.000000 1181515460000233200000000000000.000000 -1787423387680657900000000000000.000000 334506630730092180000000000000.000000 1811656028655363400000000000000.000000 216110318199795520000000000000.000000 93501324213829272000000000000.000000 207 662897263850577210000000000000000000000000000000.000000
82 66152840736813453000000000000000000000.000000 -1257562744088916100000000000000000000000.000000 1368991065032224200000000000000.000000 -1798855185003372700000000000000.000000 -1166698976903281700000000000000.000000 1802873208683575000000000000000.000000 453325921388401970000000000000.000000 101684380589576140000000000000.000000 213 660446808733739400000000000000000000000000000000.000000
83 66941712220361955000000000000000000000.000000 -1258823071875480400000000000000000000000.000000 1813563028729671600000000000000.000000 -1819557471998357500000000000000.000000 -2220989682432676900000000000000.000000 1766984923398866100000000000000.000000 459518521609710830000000000000.000000 143999566518195900000000000000.000000 219 657377367926170420000000000000000000000000000000.000000
84 64875444804872026000000000000000000000.000000 -1262105871453336900000000000000000000000.000000 1839070195898489300000000000000.000000 -1844919458541320200000000000000.000000 -747388793216699120000000000000.000000 1750007716347041700000000000000.000000 1865047292704228100000000000000.000000 19073497403872975000000000000.000000 210 633895963693651660000000000000000000000000000000.000000
85 66088872025821987000000000000000000000.000000 -1262528126431768600000000000000000000000.000000 1523360077056495600000000000000.000000 -1860344431399093300000000000000.000000 -1054823767367079100000000000000.000000 1769299359574811800000000000000.000000 451355501417110120000000000000.000000 16265737602355555000000000000.000000 213 629366444874415790000000000000000000000000000000.000000
86 65600785027981579000000000000000000000.000000 -1265781412485334100000000000000000000000.000000 1406071045293959300000000000000.000000 -1935810476696645800000000000000.000000 -649569477337094330000000000000.000000 1771854970092433800000000000000.000000 -256246766162740350000000000000.000000 -9823833188660007300000000000.000000 204 601104286454069980000000000000000000000000000000.000000
87 65323971311188135000000000000000000000.000000 -1267010231024122600000000000000000000000.000000 1158305400707484300000000000000.000000 -1936636803130235400000000000000.000000 45608860037599969000000000000.000000 1822244618417038000000000000000.000000 -293175453048760090000000000000.000000 123850354823857140000000000000.000000 200 590252617707341760000000000000000000000000000000.000000
88 65250916235546627000000000000000000000.000000 -1268492981753017000000000000000000000000.000000 1304913182852303200000000000000.000000 -1939165472514893200000000000000.000000 -675033247640017600000000000000.000000 1842951919525012500000000000000.000000 337563898793320950000000000000.000000 96353438146438752000000000000.000000 195 587552140919345970000000000000000000000000000000.000000
89 68235378388464807000000000000000000000.000000 -1269398164163405600000000000000000000000.000000 1002647364537715900000000000000.000000 -1956564699302771400000000000000.000000 -367420219247898820000000000000.000000 1957377032319002100000000000000.000000 -141932737345751040000000000000.000000 -88642621427228409000000000000.000000 192 568483740552513830000000000000000000000000000000.000000
90 67521248980270322000000000000000000000.000000 -1270877588525338000000000000000000000000.000000 924689097866889100000000000000.000000 -1999632810151290800000000000000.000000 -445594307791458710000000000000.000000 1903070279156273000000000000000.000000 501454088471412780000000000000.000000 -146153334037995320000000000000.000000 186 549069436417331580000000000000000000000000000000.000000
91 68604675418019488000000000000000000000.000000 -1270996875064322600000000000000000000000.000000 984134661246000580000000000000.000000 -2001770551814125100000000000000.000000 1697824695908909300000000000000.000000 1902282247010968200000000000000.000000 318031250361376350000000000000.000000 -141959473796986030000000000000.000000 184 547821755456405910000000000000000000000000000000.000000
92 67566961181277218000000000000000000000.000000 -1272537032203965200000000000000000000000.000000 1077859748336462800000000000000.000000 -2002476992220333200000000000000.000000 482109437802338560000000000000.000000 1921732034019204900000000000000.000000 76526508494706637000000000000.000000 -109700363975725960000000000000.000000 177 543123532694009760000000000000000000000000000000.000000
93 66588011819895735000000000000000000000.000000 -1274992942793974100000000000000000000000.000000 1220566560350034900000000000000.000000 -2023827948001481200000000000000.000000 661747007616491890000000000000.000000 2022190624792261000000000000000.000000 -111742947786266630000000000000.000000 -119962360786310550000000000000.000000 167 531398001795660740000000000000000000000000000000.000000
