1500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
4500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
7500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
10500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
13500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
16500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
19500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
22500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
25500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
28500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
31500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
34500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
37500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
40500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
43500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
46500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
49500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
52500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
55500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
58500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
61500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
64500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
67500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
70500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
73500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
76500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
79500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
82500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
85500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
88500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
91500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
94500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
97500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
100500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
103500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
106500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
109500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
112500000000000000.000000000000    0.000000000000       0.000000000000000000000001600000       0.00000000000013207039 1000.000000000000
