0   51717.52328160322900000000       0.00000480000000000004    1378.08000000000060000000 1998472095242.30640000000000000000
500 17989203.81472201300000000000       0.00000514069984690618    1255.56410044940530000000 2079258147281.02470000000000000000
1000 38706706.65420388400000000000       0.00000514069984690618    1255.56410044940440000000 2079258147281.02810000000000000000
1500 60125684.47049746700000000000       0.00000514069984690618    1255.56410044940550000000 2079258147281.02910000000000000000
2000 81957880.94094593800000000000       0.00000514069984690618    1255.56410044940500000000 2079258147281.03050000000000000000
