5000000000000.000000 1000000000.000000 0.300000 10000.000000
15000000000000.000000 111111111.111111 0.300000 10000.000000
25000000000000.000000 40000000.000000 0.300000 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -222074184.933208 0.480000 10000.000000
15000000000000.000000 265638265.597057 0.274286 10000.000000
25000000000000.000000 40000000.000000 0.300000 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -242069637.934864 0.450000 10000.000000
15000000000000.000000 165502739.388137 0.248571 10000.000000
25000000000000.000000 61171414.615344 0.311053 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -279184162.289150 0.420000 10000.000000
15000000000000.000000 165502739.405377 0.252857 10000.000000
25000000000000.000000 61171414.615344 0.311053 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -279184161.289281 0.420000 10000.000000
15000000000000.000000 102208854.031999 0.222857 10000.000000
25000000000000.000000 65778076.820285 0.322105 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -332454656.436573 0.390000 10000.000000
15000000000000.000000 102208854.051230 0.227143 10000.000000
25000000000000.000000 65778076.820285 0.322105 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -634961644.508143 0.420000 10000.000000
15000000000000.000000 182468389.979710 0.222857 10000.000000
25000000000000.000000 65778076.820285 0.322105 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -3742650719.425088 0.390000 10000.000000
15000000000000.000000 832898033.764325 0.227143 10000.000000
25000000000000.000000 65778076.820285 0.322105 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -19772900593.468819 0.120000 10000.000000
15000000000000.000000 -2365396090.337648 0.265714 10000.000000
25000000000000.000000 1635680595.962456 0.322105 10000.000000
35000000000000.000000 20408163.265306 0.300000 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
5000000000000.000000 -29555523437.904369 0.000000 10000.000000
15000000000000.000000 -8249783521.243221 0.265714 10000.000000
25000000000000.000000 2225344614.131240 0.298421 10000.000000
35000000000000.000000 324803785.103141 0.315405 10000.000000
45000000000000.000000 12345679.012346 0.300000 10000.000000
55000000000000.000000 2066115.702479 0.300000 10000.000000
65000000000000.000000 1479289.940828 0.300000 10000.000000
75000000000000.000000 1111111.111111 0.300000 10000.000000
85000000000000.000000 865051.903114 0.300000 10000.000000
95000000000000.000000 692520.775623 0.300000 10000.000000
