7.782663 1510325085385145600000000000000000000000000000000.000000 1510325085385145600000000000000000000000000000000.000000
46.331291 188851320544783580000000000000000000000000000000.000000 188851320544783580000000000000000000000000000000.000000
84.879919 0.000000 0.000000
123.428548 0.000000 0.000000
161.977176 0.000000 0.000000
200.525804 0.000000 0.000000
239.074432 0.000000 0.000000
277.623060 0.000000 0.000000
316.171689 0.000000 0.000000
354.720317 0.000000 0.000000
393.268945 0.000000 0.000000
431.817573 0.000000 0.000000
470.366201 0.000000 0.000000
508.914830 0.000000 0.000000
547.463458 0.000000 0.000000
586.012086 0.000000 0.000000
624.560714 0.000000 0.000000
663.109342 242059815999046520000000000000000000000000000000.000000 242739486561418490000000000000000000000000000000.000000
701.657971 0.000000 0.000000
740.206599 0.000000 0.000000
778.755227 0.000000 0.000000
817.303855 0.000000 0.000000
855.852483 0.000000 0.000000
894.401112 0.000000 0.000000
932.949740 0.000000 0.000000
971.498368 0.000000 0.000000
1010.046996 0.000000 0.000000
1048.595624 0.000000 0.000000
1087.144253 0.000000 0.000000
1125.692881 0.000000 0.000000
1164.241509 0.000000 0.000000
1202.790137 0.000000 0.000000
1241.338765 0.000000 0.000000
1279.887394 0.000000 0.000000
1318.436022 0.000000 0.000000
1356.984650 0.000000 0.000000
1395.533278 0.000000 0.000000
1434.081906 0.000000 0.000000
1472.630535 0.000000 0.000000
1511.179163 0.000000 0.000000
1549.727791 0.000000 0.000000
1588.276419 0.000000 0.000000
1626.825047 0.000000 0.000000
1665.373676 0.000000 0.000000
1703.922304 0.000000 0.000000
1742.470932 0.000000 0.000000
1781.019560 0.000000 0.000000
1819.568188 0.000000 0.000000
1858.116817 0.000000 0.000000
1896.665445 679670562371971610000000000000000000000000000.000000 0.000000
