0 335515367746929850000000000000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 1197121525258143300000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 1145752039962688900000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 1381365067758333400000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 200 1941915892491347300000000000000000000000000000000.000000
1 335515367746929850000000000000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 6642993988495900700000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 1583533722739951600000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 182972861693262180000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 200 1941915892491347300000000000000000000000000000000.000000
2 311624542382890930000000000000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 9306346517115116900000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 1876019512583908700000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 60631798788237974000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 200 1941915892491347300000000000000000000000000000000.000000
3 315662873105707470000000000000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 9385235727735748600000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 1871485110685710700000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 -563106433727757690000000000000.000000 -6277438562204192500000000000000000000000000000000000000000000000000.000000 200 1941915892491347300000000000000000000000000000000.000000
