5000000000000.000000 1000000000.000000 0.300000 10000.000000
15000000000000.000000 1000000000.000000 0.300000 10000.000000
25000000000000.000000 1000000000.000000 0.300000 10000.000000
35000000000000.000000 1000000000.000000 0.300000 10000.000000
45000000000000.000000 1000000000.000000 0.300000 10000.000000
55000000000000.000000 0.000018 0.300000 10000.000000
65000000000000.000000 0.000015 0.300000 10000.000000
75000000000000.000000 0.000013 0.300000 10000.000000
85000000000000.000000 0.000012 0.300000 10000.000000
95000000000000.000000 0.000011 0.300000 10000.000000
